AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
David Beran,medicine; anesthesiology; open data; open science; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113265.1,Assessments for NCD health services in humanitarian settings: what is needed?
Norbert Lossau; Karen Vandevelde; Frank Niedema; Katrien Maas; Celina Ramjoue; Connor O'Carroll; Caroline Lynn Kamerlin; Paul Wauters; Eva Kaunismaa; Isabelle Halleux; Wainer Lusoli; Bernard Rentier; Janet Metcalfe; Fulvio Esposito; Sylvia Schreiber; Cecilia Cabello Valdès,incentive; knowledge management; political science; management science; open science,2017,NA,NA,NA,"Evaluation of Research Careers fully acknowledging Open Science Practices - Rewards, incentives and/or recognition for researchers practicing Open Science"
David Eccles,multimedia; biology; alternative medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1112810.1,The sound of science — creating music out of DNA
Hesham N Mustafa,alternative medicine; medical education; open data; anesthesiology; open science; medicine,2015,NA,F1000Research,10.7490/f1000research.1110649.1,"Update on Prevalence, Diagnosis, and Treatment of HBV"
Agustín Lobo Aleu,computer science; software; open science; world wide web,2010,NA,NA,NA,Open source en ciencia: del open source a la open science
Sari Kotivirta,engineering; publishing; library science; open science; world wide web,2015,NA,NA,NA,LibGuides: Open science - publishing & managing research data: Open Access publishing
Arnold Kuzniar; Richard Finkers; Anand Gavai; Gurnoor Singh; Richard G. F. Visser,trait; alternative medicine; biology; open science; data mining,2016,NA,F1000Research,10.7490/f1000research.1113096.1,Semantic-mining of tables in scientific articles for trait lead discovery
Kaja Scheliga,internet studies; computer science; open science; library science; christianity; multimedia; digital scholarship; internet research,2014,NA,NA,10.5281/zenodo.12341,Open Science Interview mit Christian Heise
Mario Torrisi,engineering physics; open science; geography,2016,NA,NA,10.15169/sci-gaia:1460378512.43,Sci-GaIA Winter School - Lesson 7
James L. Grove; Christopher Midden; Selena K. Sasser,medicine; open data; gerontology; anesthesiology; open science,2016,NA,F1000Research,10.7490/f1000research.1112817.1,"Ecology of Blanchard Springs Caverns, Ozark National Forest, Arkansas, 40 years later"
Ursula Virolainen,computer science; open science; library science; engineering management; openaccess,2016,NA,NA,NA,ResearchGuides: Open Access: Promoting Open Science
Carl Boettiger,open science; environmental ethics; environmental science; summit,2010,NA,NA,NA,Open Science Summit
Kitamoto Asanobu,library science; open data; open science; informatics; citizen science; political science; data citation,2016,NA,NA,NA,Recent Trend in Open Science and its Impact on the Informatics Discipline
Cern Bulletin,computer science; open science; computer engineering,2011,NA,CERN Bulletin,NA,Open hardware for open science
Paweł Kleka,applied mathematics; computer science; open science,2016,NA,NA,NA,Assignment 7.1 Open Science
Emek Demir; Özgün Babur; Jeffrey V Wong; Augustin Luna; Igor Rodchenkov; Gary D. Bader; Chris Sander,gene; omics; biology; computational biology; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1115132.1,How can you interpret gene lists from -omics experiments?
Kiyomi Deards,forensic science; publishing; open science; engineering physics; environmental studies; entomology; engineering; environmental history,2011,NA,NA,NA,Subject & Course Guides: Open Science: Publishing
Markus Maier; Moritz Heene; Felix D. Schönbrodt; Michael Zehetleitner,transparency; voluntary commitment; open science; public relations; business,2015,NA,NA,NA,Voluntary commitment to research transparency
Thembani Malapela; Imma Subirats; Johannes Keizer; Elena Kokoliou; Fabrizio Celli; Karna Wegner,open data; semantic web; medicine; open science; service delivery framework; neuroscience; information system; software; text mining; knowledge management,2015,NA,F1000Research,10.12688/f1000research.6354.1,AGRIS: providing access to agricultural research data exploiting open data on the web
Hannah Moshontz,computer science; open science; engineering physics,2017,NA,NA,NA,Open Science and Methods
Gabriele Garzoglio,materials science; nanotechnology; nanoelectronics; nanoelectromechanical systems; outreach; grid; open science; nanomedicine; nanophotonics; nano,2011,NA,NA,NA,Open Science Grid
Pirjo-Leena Forsström; Juha Haataja,engineering physics; open science; engineering,2016,NA,NA,NA,Open Science as an Instrument for Effective Research
Kubke M Fabiana,political science; open science; media studies,2017,NA,NA,10.17608/k6.auckland.4620664.v2,Engaging with Open Science
Morton Ann Gernsbacher,open science; psychology; cognitive science,2017,NA,NA,NA,Gernsbacher's Psychonomic talk: Rewarding Open Science
Nadine Terrein-Roccatti; Graciela García Hernández,alternative medicine; open data; anesthesiology; medicine; open science; publishing,2011,NA,F1000Research,10.7490/f1000research.1799.1,Meaning accorded by Mexican politicians and justice givers to gender related words
Susan vonThun,outreach; job description; science communication; medicine; management science; alternative medicine; open science; open data,2016,NA,F1000Research,10.7490/f1000research.1113147.1,Balancing science communication and science: achieving effective outreach when it’s not in your job description
Haruna Semuwemba; Augustine Lubanga; Kate Ssamula; Jonathan Ikapule; John Ssali; Sulaiman Kawooya; Lydia Buzaalirwa; Juan Gonzalez Perez,medicine; open science; open data; alternative medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1111968.1,Rural Uganda: above 50% retention after 10 years on ART.
Alexandre López Borrull,open science; library science; cartography; art,2017,NA,NA,NA,Evolución de repositorios temáticos y megarrevistas: visión 2017
Carlos Morais Pires; Ying Su; YunPing Li,media studies; twenty first century; history; open science,2013,NA,NA,10.1007/978-3-642-32054-5_187,The EUChinaHealthCloud Project Towards Open Science in the Twenty-first Century
Cédric Gaillard; Pascal Bonnet; Sophie Fortuno; Michel Passouant; Laurence Dedieu; Jean-Michel Sourisseau,open science; microdata; alternative medicine; medicine; open data; environmental resource management,2017,NA,F1000Research,10.7490/f1000research.1114012.1,"Towards a community-led e-infrastructure for sharing research microdata from farm-based socio-economic surveys – challenges, solutions and issues identified at CIRAD"
Daniel Mietchen; John Weitzmann; Christiane Schulzki-Haddouti; Jutta Haider; Nils Barnickel; Jens Klump; Roland Ramthun; Ulrich Herb; Carolin Wiedemann; Jens Klessmann; Eckhard Höffner; Terje Tüür-Fröhlich,open knowledge; open data; open government; public relations; engineering; journalism; open science; transparency,2012,NA,NA,10.5281/zenodo.7211,Open Initiatives: Offenheit in der digitalen Welt und Wissenschaft
Kaja Scheliga,world wide web; open science; digital scholarship; computer science; internet research; internet studies; multimedia,2014,NA,NA,10.5281/zenodo.12462,Open Science Interview mit Sönke Bartling
Ingegerd Rabow,management; focus group; business model; library science; engineering; publishing; open access mandate; open science; procurement; scientific communication; scholarly communication,2013,NA,NA,NA,Welcome to the March 2013 issue of ScieCom info. Nordic - Baltic Forum for Scientific Communication.
Simon Hodson; Geoffrey Boulton; Officers,open data; open science; capacity building; engineering ethics; big data; political science,2016,NA,NA,10.5281/zenodo.50343,Mobilising the Data Revolution: the CODATA Strategy
P Ayris,computer science; legislation; manifesto; data management; commission; declaration; library science; open science; knowledge extraction,2015,NA,NA,NA,The changing role for European research libraries
Luís Fernando Sayão,metadata; simulation software; scientific method; digital curation; open science; engineering; information system; data mining; data science; open research,2014,NA,NA,NA,Dados abertos de pesquisa: ampliando o conceito de acesso livre Open research data: extending the concept of free access Datos abiertos de investigación: ampliando el concepto de acceso libre
Jens Locher; Melanie Sinche; Heather Morgan; Adriana Bankston; Shilpa Gadwal; Jacquelyn Brinkman,open science; medicine; medical education; anesthesiology; open data; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114331.1,Trends in PhD career outcomes tracking
Henry Rzepa,open science; engineering physics; computer science,2017,NA,NA,NA,Open science and the chemistry lab of the future.
Kiyomi Deards,engineering physics; open science; environmental history; engineering; forensic science; environmental studies; entomology,2011,NA,NA,NA,Subject & Course Guides: Open Science: Interactive
Soroor Hediyeh-Zadeh; Melissa J. Davis,medicine; open science; computational biology; data science; workflow,2016,NA,F1000Research,10.7490/f1000research.1113344.1,Computational workflows for research students
Line Caes,alternative medicine; open science; applied psychology; anesthesiology; medicine; open data,2015,NA,F1000Research,10.7490/f1000research.1110842.1,Evidence from theory-driven multi-method paradigms on the role of parental catastrophic thinking and family functioning in explaining parental responses to child pain
Jerry Sheehan,economics; open science; economic growth,2016,NA,NA,NA,Open Science: U.S. Advances and the Role of the OECD
de Rigo Daniele,software metric; transparency; semantics; software development; open science; management science; computer science; software; environmental modelling,2013,NA,NA,10.6084/m9.figshare.155701.v8,Software Uncertainty in Integrated Environmental Modelling: the role of Semantics and Open Science
Stevan Bruijns,open data; alternative medicine; open science; anesthesiology; medicine,2016,NA,F1000Research,10.7490/f1000research.1112096.1,"Collaboration in African emergency care research, quality and quantity of publications"
B. M. Meera; M. Manjunath,open science; information system; library science; lisa; observatory; sextant; geography,2014,NA,NA,10.5281/zenodo.10319,Productivity of Indian Telescopes: Impact analysis through scientometric methods
Elena Grandio; Cecilia Ferreyra Arellano; Johana Vanpeteghen; Augusto Llosa; Vicente Descalzo Jorro,alternative medicine; anesthesiology; open data; medicine; open science; family medicine,2016,NA,F1000Research,10.7490/f1000research.1111924.1,Implementing a test and treat programme in a rural conflict-affected area of South Sudan
Vicky Steeves,engineering; engineering management; data management; open science,2015,NA,NA,NA,Research Guides: Data Management Planning: Open Science Framework
Marta Balinska,anesthesiology; open science; alternative medicine; knowledge management; medicine; open data,2016,NA,F1000Research,10.7490/f1000research.1111915.1,Mapping tacit* and explicit** para/medical knowledge in MSF Switzerland to ensure strategic support to the field
Dana C. Leighton,applied mathematics; open science; computer science,2016,NA,NA,NA,Lakens Assignment 7.1 Open Science
Robert L. Obenchain; Christophe G. Lambert; S. Stanley Young,alternative medicine; anesthesiology; open science; medicine; computational biology; open data,2016,NA,F1000Research,10.7490/f1000research.1111863.1,Local Control: Bias and Response Heterogeneity
Pravesh Parekh,computer science; open science; library science,2017,NA,NA,NA,Assignment 7.1 Open Science [Leo vs Bale]
Bengt Oxelman; Mats Töpel; Michael J. Sanderson; Daniele Silvestro; Fabien L. Condamine; Hervé Sauquet; Rutger A. Vos; Alexandre Antonelli; Hannes Hettling; Ruud Scharn; R. Henrik Nilsson; Karin Nilsson,evolutionary ecology; evolutionary biology; open science; biology; phylogenetics; biogeography; zoology; macroecology; big data,2014,NA,NA,10.7287/peerj.preprints.501v1,SUPERSMART: ecology and evolution in the era of big data
Jeff Christiansen; Bruno A. Gaëta; Gabriel Keeble-Gagnere; Kevin Dudley; Michael Inouye; Leah Roberts; Harriet Dashnow; Annette McGrath; Pip Griffin; Michael Charleston,open science; engineering; engineering management,2017,NA,NA,NA,Open Science Resources
Juha Haataja,science technology society and environment education; engineering ethics; crowdsourcing; science education; political science; open science; citizen science,2013,NA,NA,NA,"Open science, citizen science, crowd science – promises and challenges"
Archana Jaiswal McEligot; Math P. Cuajungco; Sinjini Mitra; Sam Behseta; Arthur W. Toga; Harmanpreet Chauhan,engineering management; open science; big data; medicine; open data; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113437.1,Big data research and education program in a primarily undergraduate institution
Shannon Trimboli,medicine; knowledge management; citizen science; neuroscience; open science,2015,NA,F1000Research,10.7490/f1000research.1097616.1,"Developing a new, on-line, citizen science project studying bat behaviours"
Ben Marwick,geography; open science; archaeology,2017,NA,NA,10.17605/OSF.IO/3D6XX,Open Science in Archaeology
Elena Scotti; Julia Hoeng; Stephanie Boue,open science; biology; systems engineering; alternative medicine; systems biology,2017,NA,F1000Research,10.7490/f1000research.1114812.1,"Systems biology verification project: past, present, and future."
C. Wilkinson; Alan F. T. Winfield; K. Bultitude; Ann Grand,political science; engineering ethics; knowledge management; the internet; open science; public engagement; science education; science communication; engineering research; publishing,2010,NA,NA,NA,On open science and public engagement with engineering
Dejan Pajić; Biljana Kosanović; Branko Milosavljević,open science; boosting; pedagogy; serbian; political science,2017,NA,NA,NA,BE-OPEN: Boosting Engagement of Serbian Universities in Open Science
Patricia M. Palagi; Diana Marek,open data; alternative medicine; anesthesiology; medicine; open science,2017,NA,F1000Research,10.7490/f1000research.1114490.1,Training needs in private companies based in Switzerland
Ulrich Dirnagl; Ingo Przesdzing,medicine; text mining; software; knowledge management; open data; alternative medicine; open science; publishing,2016,NA,F1000Research,10.12688/f1000research.7628.1,A pocket guide to electronic laboratory notebooks in the academic life sciences
Jonathan England,world wide web; self archiving; publishing; open science; computer science,2017,NA,NA,10.5281/zenodo.1115405,The publishing process and Open Access
Jesse A. Berlin; Husseini Manji; Marsha Wilcox; Joe Ross; Thomas Lehner; Adam Savitz; Michelle D. Williams; Jeff Gardner,open data; alternative medicine; open science; medicine; engineering physics; clinical trial; translational science,2016,NA,F1000Research,10.7490/f1000research.1111955.1,The Open Translational Science in Schizophrenia (OPTICS) Project: Janssen clinical trial and NIH data together in an Open-Science collaboration
Thibaut Lery; J. K. Vijayakumar; Daryl M. Grenz; Mohamed A. Baessa,bibliometrics; medicine; alternative medicine; open science; text mining; knowledge management; open data; institutional repository; science technology and society; information system; data quality,2015,NA,F1000Research,10.12688/f1000research.6502.1,Connecting the pieces: Using ORCIDs to improve research impact and repositories
Benedikt Fecher; Tony Ross-Hellauer,philosophy; epistemology; tautology; metaphor; open science,2017,NA,NA,10.5281/zenodo.1120346,Is Open Science a Tautology
Sandra Chung; Jacob Parnell; Charlotte Roehm; Wendy Gram; Susan Tower; Jennifer Walton; Melissa Slater; Liz Goehring; Leah Wasser; Ryan M. Utz,engineering physics; medicine; higher education; observatory; neon; neuroscience; open science,2014,NA,F1000Research,10.7490/f1000research.1096747.1,NEON's higher education program: providing undergraduate experiences in observatory building and continental scale ecology
Christopher L. Pickett,medicine; anesthesiology; alternative medicine; open science; open data,2016,NA,F1000Research,10.7490/f1000research.1112673.1,Toward a sustainable biomedical research enterprise: Diversity and inclusion
Dorothy Tuthill; Teal Wyckoff; Brenna Marsicek,alternative medicine; open data; longevity; software; systems engineering; open science; database design; citizen science; medicine,2015,NA,F1000Research,10.7490/f1000research.1097618.1,"WyoBio citizen science program as a platform for innovative programming, database design and longevity of data"
Jeetesh Singh; Himanshu Mohan Kumar; Yogish Channa Basappa; Sabrina Sharmin,anesthesiology; alternative medicine; family medicine; medicine; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1114120.1,"The MSF home-based MDR-TB care model in Manipur, India: a preliminary analysis from a low-resource setting"
Malcolm Haddon,demographic economics; open science; medicine; invertebrate; physiology,2014,NA,F1000Research,10.7490/f1000research.1096418.1,On the science of invertebrate stock status reporting
Carrie Teicher; Patricia Kahn; David Watson; Frances Williams,open data; medicine; alternative medicine; open science; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1111836.1,Open access publication at MSF: are we walking the walk?
Cathy Ormston,open science; medicine; alternative medicine; anesthesiology; open data,2013,NA,F1000Research,10.7490/f1000research.1093005.1,"Therapeutic Activity ...and activity that is therapeutic! Using an activity monitoring tool to describe the best of now, and begin dreaming the best that could be"
Ryan Scicluna,medicine; engineering management; institutional repository; open science; workflow; outreach; a major; library science; upload; maltese,2017,NA,NA,NA,Open Access Marketing at the University of Malta : A case study of how the University of Malta Library set up The Open Science Department to help market and promote the Open Access institutional repository – OAR@UoM
Hanne Rennesund Tallaksen,humanities; peer review; open science; publishing; anonymity; technical peer review; medicine,2014,NA,NA,NA,Open Science and peer-review in the humanities
Pirjo-Leena Forsström; Kristiina Hormia-Poutanen,open research; open data; political science; knowledge management; open science,2016,NA,The Liber Quarterly,10.18352/lq.10157,"Collaboration at International, National and Institutional Level – Vital in Fostering Open Science"
Philip Doganis,open science; biology; systems engineering; open data; computational biology; software,2016,NA,F1000Research,10.7490/f1000research.1113489.1,Open source software in toxicology: Modelling perspectives
Federico Forneris; Teresita Gravina; Giovanni Angelo Meres; Alessandra Iero; Christian Bellacanzone; Luca Cassetta,publishing; media studies; medicine; alternative medicine; peer review; open science,2015,NA,F1000Research,10.7490/f1000research.1097805.1,The AIRInforma experiment: peer-reviewed public dissemination of science in Italy
Ulf Toelch; Dirk Ostwald,open science; computer science; computer engineering,2017,NA,NA,NA,Digital Open Science – Teaching digital tools for reproducible and transparent research
Fabiano de Sousa Caruso,knowledge management; political science; ethos; open science; computer assisted web interviewing; emerging technologies; student engagement; information technology; management science; information science; school of thought,2017,NA,NA,NA,Ciência Aberta: Ações de Pesquisadores Acadêmicos na Web Aberta
Peter G Burton,open science; cognitive science; medicine; alternative medicine,2011,NA,F1000Research,10.7490/f1000research.850.1,The science of the mind
Melissa Haendel; Jessica Minnier; Nicole Vasilevsky; Robin Champieux,open data; knowledge management; alternative medicine; data sharing; medicine; open science,2017,NA,F1000Research,10.7490/f1000research.1113750.1,A need for better data sharing policies: a review of data sharing policies in biomedical journals
L. Guibault; T. Margoni,engineering ethics; social science; open data; political science; open science,2014,NA,NA,NA,Legal aspects of open science and open data: background paper
Fermín Serrano; Erich Prem; Francisco Javier Pérez Sanz; Dietmar Lampert; Martina Lindorfer,systems engineering; engineering; open science,2016,NA,NA,10.5281/zenodo.47721,Open Digital Science Study - Scenarios
Marc­‐Étienne Rousseau; David A. de Lima Morais; Bryan Caron; Carol Gauthier; Kuang Chung Chen; Jules Gagnon; Jean-­François Landry; Louis Letourneau; Guillaume Bourque; Pierre-­Étienne Jacques; Michel Barrette; Simon Nderitu; Joël Fillon; David Bujold; Alain Veilleux; Maxime Lévesque,medicine; open science; open data; computational biology; anesthesiology; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1112118.1,GenAP: a computing platform for life sciences research
M. Neteler,world wide web; engineering; open science,2012,NA,NA,NA,From Open Source to Open Science
Sari Kotivirta,engineering; open science; library science; publishing,2015,NA,NA,NA,LibGuides: Open science - publishing & managing research data: Research and publishing services
Gustav Nilsonne,engineering management; open science; engineering,2017,NA,NA,10.17863/CAM.17095,Incentivising open science practices with badges
Jgs Wilson,addendum; open science; alternative medicine; evidence based medicine; medicine,2014,NA,NA,NA,Addendum to “Research Methodology”
Pietari Kauttu; Luis Felipe Rosado Murillo,knowledge transfer; engineering; computer hardware; open science; systems engineering; knowledge management; sociotechnical system,2017,NA,NA,10.23726/cij.2017.462,Open hardware as an experimental innovation platform: preliminary research questions and findings
Joachim Schöpfel,engineering; value chain; open science; engineering management; sustainable development; adaptability; futures contract,2017,NA,NA,10.1016/B978-0-08-100142-4.00013-0,Chapter 13 – Six Futures of Academic Libraries1
Mark D. Scheuerell,medicine; alternative medicine; anesthesiology; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1114729.1,Using market models to evaluate returns versus risk in ecological portfolios
Milena Dobreva,publishing; computer science; engineering physics; open science,2015,NA,NA,NA,An overview on open access and open science
Crue; Rebiun,cartography; open science; geography,2016,NA,NA,NA,10 pasos para elaborar un Plan de Xestión de Datos
Elena Giglia,art; open science; performance art,2017,NA,NA,10.13135/2532-7925/2299,Open Access e Open Science: per una scienza più efficace
Ugo Pagano,economic system; economics; open science; capitalism; monopolization; spite; liberalism; monopoly; commoditization; great depression; market economy,2012,NA,NA,10.2139/ssrn.2037742,The Crisis of Intellectual Monopoly Capitalism
Michael C. Habib,information retrieval; metadata; world wide web; open data; computer science; open science; scopus,2012,NA,NA,NA,DataCite Workshop Slides – Weekly Twitter Activity 2012-12-14
Lidia Gryszkiewicz; Ioanna Lykourentzou; Tuukka Toivonen,economics; open government; open science; grand challenges; public relations; open innovation; leverage; openness to experience; entrepreneurship; system dynamics,2016,NA,Journal of innovation management,10.2139/ssrn.2556692,Innovation labs: leveraging openness for radical innovation?
Marta Teperek,media studies; data management; geography; open science; evening,2017,NA,NA,10.5281/zenodo.997573,Engaging Researchers With Data Management
Louise Mary Howard; Malcolm Perry Wolski; Joanna Pierce Richardson,data as a service; computer science; knowledge management; risk perception; transparency; open science; online research methods,2017,NA,Publications,10.3390/publications5020014,A Trust Framework for Online Research Data Services
Felix Schönbrodt,open science; engineering; engineering physics,2015,NA,NA,NA,Open Science Seminar
Guanglei Cui,open science; open data; anesthesiology; medicine; alternative medicine; computational biology,2016,NA,F1000Research,10.7490/f1000research.1112773.1,Affinity predictions with FEP+: a different perspective on performance and utility
Crue; Rebiun,computer science; open data; open science; world wide web,2016,NA,NA,NA,Ciencia Aberta: A investigación e os datos científicos accesibles e abertos a toda a cidadanía
Paul Wicks,open data; medicine; alternative medicine; anesthesiology; open science,2016,NA,F1000Research,10.7490/f1000research.1113508.1,The power of sharing data: 10 years experience with PatientsLikeMe in ALS
Hua Nie,visualization; open research; open data; publishing; open science; engineering; survey data collection; rdm; library science; data management; knowledge management,2016,NA,NA,NA,"RDM: Exploration and Practices of Academic Libraries - Partnerships, Collaboration, Expertise"
Lisa Gonzales,sight; geography; astrophysics; open science,2017,NA,The Idealis,NA,Open Science: a revolution in sight?
Christian Heck; Maya Fehling; Jantina Mandelkow; Armando Garcia; Malik Omani; Stefano Di Bartolomeo; Christelle Scarparone; Florent Uzzeni; Iza Ciglenecki,anesthesiology; medicine; medical education; open science; open data; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114239.1,Emergency-room activities of an MSF-supported hospital in Yemen over 1 year
Marco Fargetta,open science; geography; engineering physics,2016,NA,NA,10.15169/sci-gaia:1459877255.27,Sci-GaIA Winter School 2016 Lesson 3
Peter Bloem; Paul T. Groth; Marian Bubak; Gerben Klaas Dirk de Vries; Adianto Wibisono; Adam Belloum,database; documentation; user friendly; software; data mining; workflow; open science; computer science,2014,NA,NA,10.1007/978-3-319-16462-5_13,Generating Scientific Documentation for Computational Experiments Using Provenance
Christoph Steinbeck; Achim Zielesny; Egon L Willighagen; Thomas Kuhn,data mining; open science; workflow; computer science; cheminformatics; user interface; workflow technology; workflow engine,2010,NA,NA,NA,Softwarean open workflow environment for cheminformatics
F. J. García-Peñalvo,open science; library science; publishing; engineering,2017,NA,NA,NA,Publishing in Open Access
Ludek Matyska,environmental informatics; systems engineering; open science; engineering; grid; commons; high throughput computing; czech,2015,NA,NA,10.1007/978-3-319-15994-2_57,The Czech e-Infrastructure and the European Grid Infrastructure Perspective
Manohar Lal Sharma; Salmin Aseri; Rajiv Chawla,open science; open data; anesthesiology; medicine; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110506.1,How to apply for EFIC pain school grant
Michael Lewitter,computer science; statistical inference; open science; data science,2017,NA,NA,NA,Coursera Statistical Inference Assignment 7.1 Open Science
Alexander Park,computer science; applied mathematics; open science,2017,NA,NA,NA,Assignment 7.1 Open Science
Damian Jacob M. Sendler; Michal Lew-Starowicz,open science; medicine; open data; anesthesiology; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1112009.1,Online forums allow pedophiles to redeem their sins – a qualitative evaluation
Dan Lee; Ahlam A. Saleh; Christine Kollen; Lori Schultz; Scott Pryor,scholarly communication; political science; open science; public relations; public administration,2017,NA,NA,NA,Tackling New Federal Agency Public Access Mandates at the University of Arizona
Ignasi Labastida i Juan,open science; political science; library science,2017,NA,NA,NA,The role of an academic library assessing research in the open science age
Qhubekani Mpala; Edwin Mabhena; Munyaradzi Pasipamire; Nelly Staderini; Barbara Rusch; Roger Teck; Robin Nesbitt; Alex Telnov; Bernhard Kerschberger; Serge Mathurin Kabore; Nomthandazo Lukhele; Iza Ciglenecki; Celeste G. Edwards,anesthesiology; medicine; open science; alternative medicine; open data,2017,NA,F1000Research,10.7490/f1000research.1114048.1,Same-day antiretroviral therapy initiation under the “Treat-All” approach is associated with inferior treatment outcomes in rural Swaziland
Peter Dennis,scientific method; scrutiny; politics; public relations; political science; autonomy; publics; social group; citizen science; open science,2017,NA,NA,NA,“Trust yourself”: how the citizen science movement proposes a radical rethink of the relationship between scientists and the public
Sau-Chin Chen; Ricky Jeffrey; Pei-Zhen Yin; Chuan-Peng Hu; Sharon Chen; donghao chen,media studies; political science; open science; club; china,2017,NA,NA,NA,Open Science Club (in China)
Colleen Saunders; Jay Matthew,medical education; open data; open science; anesthesiology,2017,NA,F1000Research,10.7490/f1000research.1114952.1,Determining the research priorities for a national drowning prevention organisation in South Africa
Dena Ali,anesthesiology; open science; alternative medicine; open data; medicine,2016,NA,F1000Research,10.7490/f1000research.1111463.1,Improving firefighter effectiveness through wellness
kaitlin thaney,computer science; open science; library science; discoverability; world wide web,2014,NA,NA,10.5281/zenodo.8485,Discoverability and web-enabled research
Federico Acharta; Mauro Perezlindo; Ariel Dogliotti; Carlos Lovesio; Agñel Ramos; Paula Gauna Antonelli,physiology; medicine; anesthesiology; renal function; open science; immunology,2017,NA,F1000Research,10.7490/f1000research.1113767.1,Factors that predict supranormal glomerular filtration in critical diseases
Antonio Calanducci,open science; world wide web; software engineering; computer science; java; portlet; eclipse,2016,NA,NA,10.15169/sci-gaia:1460047262.94,Sci-GaIA Winter School - Lesson 4 Part 3
Bradly Alicea,open science; career development; political science; pedagogy,2017,NA,NA,NA,Open Career Development
Tommi Vornanen,open science; collective intelligence; astronomy; astrophysics; planetary nebula; knowledge management; physics; workload; stars; white dwarf,2012,NA,arXiv: Instrumentation and Methods for Astrophysics,NA,Open Science Project in White Dwarf Research
Елена Чмырь,sociology; open science; open data; world wide web,2017,NA,NA,NA,Про створення Національного репозитарію академічних текстів в України
Osama Hamzeh; Haris Ahmad; Abed Alkhateeb; Luis Rueda,open science; open data; dna sequencing; bioinformatics,2017,NA,F1000Research,10.7490/f1000research.1115180.1,An open source machine learning tool for identifying biomarkers in next generation sequencing
Imma Subirats Coll,open science; agriculture; alternative medicine; knowledge management; medicine; open data,2016,NA,F1000Research,10.7490/f1000research.1112435.1,Open Data and Open Science: challenges and benefits of sharing data in agriculture
Skye M. Greenler; Mike R. Saunders,environmental science; open science; spatial variability; agricultural science; open data,2017,NA,F1000Research,10.7490/f1000research.1115164.1,Fine scale spatial variation in woody regeneration following ecologically based timber harvest
Andrew I. Su; Timothy E. Putman; Andra Waagmeester; Nathan Dunn; Monica Munoz-Torres; Sebastien Lelong; Gregory S. Stupp; Benjamin M. Good; Chunlei Wu; Sebatian Burgstaller-Muehlbacher; Colin Diesh,data curation; open science; graph; open data; bioinformatics; web application; biology; genomics; annotation; data warehouse,2017,NA,F1000Research,10.7490/f1000research.1113967.1,WikiGenomes:an open Web application for community consumption and curation of gene annotation data in Wikidata
Tjark Müller,computer science; applied mathematics; open science,2017,NA,NA,NA,Assignment 7.1 Open Science
Marta Teperek,data sharing; open science; computer science; world wide web; information repository; data science; open data,2016,NA,NA,NA,Sharing your data via the Cambridge data repository
Xiang Ren,government; open access mandate; knowledge management; engineering; publishing; digital transformation; preprint; electronic publishing; business model; open science,2013,NA,NA,NA,Open and networked initiatives and the digital transformation of academic publishing in China
Claudia Goebel; Katrin Vohland,alternative medicine; medicine; public relations; open science; citizen science; open data; publishing,2015,NA,F1000Research,10.7490/f1000research.1097627.1,European citizen science association: who we are and how to engage
Laura Meggiolaro; Imma Subirats,environmental planning; open science; alternative medicine; land management; open data; biology; ecosystem,2016,NA,F1000Research,10.7490/f1000research.1111378.1,The land portal and open development Mekong: developing a localization framework for creating a sustainable information ecosystem on land
Rianne Ellenbroek; Kyle T. Dolan; Erin J. Heckler; Nancy Schwartz,open science; open data; alternative medicine; anesthesiology; medicine,2016,NA,F1000Research,10.7490/f1000research.1111448.1,Postdoctoral advocacy in action: lessons from the Future of Research Chicago Symposium
Ignasi Labastida i Juan,open science; data management; management science; business,2015,NA,NA,NA,Data Management Plans
K Danell; Igor Krupnik; K Alverson; Eduard Sarukhanian; Colin Summerhayes; Jerónimo López-Martínez; E Fahrbach; Ian Allison; Robin E. Bell,open science; geography; cultural diversity; social science; sustainability; delegation; operations research,2011,NA,NA,NA,5.1 Early science outcomes of IPY 2007-2008
Nancy Pontika,open science; engineering; world wide web,2015,NA,NA,NA,What young researchers can do to promote open access
P Ayris,data management; knowledge management; computer science; open science; world wide web,2017,NA,NA,NA,Research Data Management supporting Research Integrity and Open Science
John Timmer; Nicolas Rougier,publish or perish; open science; misconduct; engineering ethics; political science; scientific misconduct; constructive fraud; public relations,2017,NA,NA,NA,Ten Simple Rules for Scientific Fraud & Misconduct
Pablo Roman-Garcia,medicine; alternative medicine; open data; elixir; open science; management; open innovation,2017,NA,F1000Research,10.7490/f1000research.1114512.1,Industry Engagement: ELIXIR and Open Innovation
