AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Rohit Loomba; Aiguo Han; Claude B. Sirlin; William D. O'Brien; John W. Erdman; Michael P. Andre,fatty liver; statistics; repeatability; backscatter; physics; reproducibility; ultrasonic sensor; attenuation coefficient; ultrasound,2016,Journal,Journal of the Acoustical Society of America,10.1121/1.4970015,Repeatability and reproducibility of ultrasonic attenuation coefficient and backscatter coefficient measures in adults with non-alcoholic fatty liver disease
Tancan Uysal; Asli Baysal; Mehmet Ali Ozturk; Ahmet Oguz Sahan,statistics; intraclass correlation; reproducibility; medicine; soft tissue; orthodontics; cursor; surgery; repeatability,2016,Journal,Angle Orthodontist,10.2319/120715-833.1,Reproducibility and reliability of three-dimensional soft tissue landmark identification using three-dimensional stereophotogrammetry.
Hye-Gyeong Nam; Ji-Young Lee; Chul-Hwan Kim; Hu-Seung Jo; Hyunghun Park; Gyeong-Sun Lee,spite; contact angle; engineering; sizing; reproducibility; repeatability; engineering drawing,2014,Journal,NA,10.7584/ktappi.2014.46.3.011,Evaluation of Reliability of Automatic System for Measuring Sizing Degree by Basis Weight Variation of Paper
Chen-Chen Xu; A-Yong Yu; Qinmei Wang; Ting Xue; Jinhai Huang; Yi-Ni Zhou,strehl ratio; optometry; interclass correlation; statistics; coefficient of variation; mathematics; repeatability; contrast; reproducibility,2015,Journal,PLOS ONE,10.1371/journal.pone.0117587,Repeatability and Reproducibility of a Double-Pass Optical Quality Analysis Device
Geoffrey A. Thompson; Seok-Hwan Cho; Oliver Schaefer; Arndt Guentsch,levene s test; typodont; reproducibility; materials science; engineering drawing,2015,Journal,Journal of Prosthetic Dentistry,10.1016/j.prosdent.2014.09.027,Comparison of accuracy and reproducibility of casts made by digital and conventional methods
Ivan Gankevich; Svetlana Sveshnikova,software portability; reproducibility; computer engineering; theoretical computer science; software; computer science; virtualization,2017,Conference,NA,10.1109/HPCS.2017.139,Using Virtualisation for Reproducible Research and Code Portability
Peipei Wang; Xiaoping Philip Hu; Zhi Yang; Stephen M. LaConte; Peter A. Bandettini; Zhihao Li; Xi-Nian Zuo,computer science; cognitive psychology; nonparametric statistics; hum; ranking; reproducibility; artificial intelligence; independent component analysis; pattern recognition; resting state fmri; statistics; homogeneous,2012,Journal,NeuroImage,10.1016/j.neuroimage.2012.06.060,Generalized RAICAR: Discover homogeneous subject (sub)groups by reproducibility of their intrinsic connectivity networks
王丽萍 Wang Liping; 于杰 Yu Jie; 周烽 Zhou Feng; 王辉 Wang Hui; 金春水 Jin Chunshui,physics; mount; metrology; optics; reproducibility,2013,Journal,Chinese Journal of Lasers,10.3788/CJL201340.1208001,Analysis and Metrology of Reproducibility of High-Precision Optic Mount
Gerben ter Riet; Leo Beem; Milo A. Puhan; Lara Siebeling,reproducibility; physical therapy; medicine,2011,Conference,NA,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A1453,Validity And Reproducibility Of The LASA Physical Activity Questionnaire (LAPAQ)
George C. Butler; Rachel Nep; Bradley Breaux; Christopher Michael Lindsay; Chad Rumchik,engineering; reproducibility; nitromethane; measurement systems analysis; miniaturization; aka; explosive material; engineering drawing; analytical chemistry; cylinder,2012,Conference,NA,10.1063/1.3686315,The miniaturization and reproducibility of the cylinder expansion test
Mary M. Reilly; John S. Thornton; C.D.J. Sinclair; Michael G. Hanna; Tarek A. Yousry; Jasper M. Morrow; X. Golay,diabetes mellitus; reproducibility; biology; radiology,2010,Journal,Neuromuscular Disorders,10.1016/S0960-8966(10)70101-2,P86 Inter-scan reproducibility of quantitative neuromuscular MRI
Christopher R. Thornton; Nathan P. Wiederhold,reproducibility; pathology; medicine,2013,Journal,Journal of Clinical Microbiology,10.1128/JCM.00366-13,"Reply to ""Interlaboratory and interstudy reproducibility of a novel lateral-flow device: a statistical issue""."
Younis Kamal; Mohammad Ashraf Khan; Munir Farooq; Adil Bashir Shah; Naseem Ui Gani; Hayat Ahmad Khan,kappa; reproducibility; radiology; emergency department; surgery; prospective cohort study; medicine; fleiss kappa,2016,Journal,The Journal of Hand Surgery,10.1142/S2424835516500028,Interobserver Agreement and Intraobserver Reproducibility of Barzullah Working Classification of Distal End Radius Fractures among Orthopaedic Residents
M-Yc Polley; Scy Leung; Lisa M. McShane; Giuseppe Viale; Daniel F. Hayes; Jms Bartlett; Mitch Dowsett; Lila Zabaglo; Torsten O. Nielsen; Mauro G. Mastropasqua,immunology; reproducibility; medicine; pathology,2012,Journal,Cancer Research,10.1158/0008-5472.SABCS12-S4-6,An international Ki67 reproducibility study
Jiho Chang; Cheol-Ho Jeong,attenuation coefficient; reproducibility; optics; mathematics,2015,Journal,Acta Acustica United With Acustica,10.3813/AAA.918808,Reproducibility of The Random Incidence Absorption Coefficient Converted From the Sabine Absorption Coefficient.
Evan Mayo-Wilson; Lukasz Cybulski; Sean Grant,transparency; trial registration; reporting bias; medicine; reproducibility; alternative medicine; clinical psychology; consolidated standards of reporting trials; randomized controlled trial,2016,Journal,Journal of Consulting and Clinical Psychology,10.1037/ccp0000115,Improving Transparency and Reproducibility Through Registration: The Status of Intervention Trials Published in Clinical Psychology Journals.
S Stathakis; Varatharaj Chandraraj; C Esquivel; Ravikumar Manickam; Nikos Papanikolaou; Sanjay S. Supe,imaging phantom; medicine; nuclear medicine; reproducibility; medical physics,2011,Journal,Journal of Applied Clinical Medical Physics,10.1120/jacmp.v12i1.3373,Consistency and reproducibility of the VMAT plan delivery using three independent validation methods
Stephan Frei; Zongyi Chen,field electron emission; optics; small number; antenna measurement; reproducibility; anechoic chamber; electric field; engineering; electronic engineering; near and far field; ground plane,2016,Journal,Advances in Radio Science,10.5194/ars-14-147-2016,A near-field measurement based method for predicting field emissions below 30 MHz in a CISPR-25 test set-up
Adriaan Versteeg; Giovanni B. Frisoni; Remko A. Jong; Frederik Barkhof; Jérôme Revillard; Soheil Damangir; Kelvin K. Leung; Peter J. Visser; Hugo Vrenken; Baptiste Grenier; Paolo Bosco; Keith S. Cover; Alberto Redolfi; Emma R. Mulder; Bob W. van Dijk; David Manset; Ronald A. van Schijndel,atrophy; hippocampal formation; statistics; adaboost; pathology; reproducibility; alzheimer s disease; psychiatry; psychology,2016,Journal,Psychiatry Research-neuroimaging,10.1016/j.pscychresns.2016.04.006,"Reproducibility of hippocampal atrophy rates measured with manual, FreeSurfer, AdaBoost, FSL/FIRST and the MAPS-HBSI methods in Alzheimer's disease"
Ryan A. Harris,diabetes mellitus; medicine; physical therapy; reproducibility; endocrinology; internal medicine,2010,Journal,European Journal of Applied Physiology,10.1007/s00421-009-1343-8,"FMD, reproducibility, and acute exercise in the obese: are the results confounded?"
Martin Reinhart,applied psychology; reproducibility; psychology,2016,BookChapter,NA,10.1002/9781118865064.ch19,Reproducibility in the Social Sciences
Rick Danheiser; Robert G. Bergman,reproducibility; organic chemistry; chemistry,2016,Journal,Angewandte Chemie,10.1002/anie.201606591,Reproducibility in Chemical Research.
Brian Johnson; Bjoern Buehring; Jessie Libber; Irina V. Haller; Bryan Heiderscheidt; Neil Binkley,medicine; reproducibility; radiology,2013,Journal,Journal of Clinical Densitometry,10.1016/j.jocd.2013.05.035,Body Composition Measurement Reproducibility is Related to Mass
James Woodburn; Kellie S. Gibson; Scott Telfer; M. Steultjens; Kym Hennessy,surgery; physical medicine and rehabilitation; computer aided design; forefoot; reproducibility; engineering drawing; medicine,2012,Journal,Archives of Physical Medicine and Rehabilitation,10.1016/j.apmr.2011.12.019,Computer-Aided Design of Customized Foot Orthoses: Reproducibility and Effect of Method Used to Obtain Foot Shape
Frits A. Rangel; Niek L. Gerlach; T.J.J. Maal; W.A. Borstlap; Stefaan J. Bergé; J. Mulder; G.J. Meijer,pathology; tracing; reproducibility; percentile; surgery; medicine; coronal plane; standard anatomical position; cone beam computed tomography; mandibular canal,2010,Journal,Journal of Oral and Maxillofacial Surgery,10.1016/j.joms.2009.09.059,Reproducibility of 3 Different Tracing Methods Based on Cone Beam Computed Tomography in Determining the Anatomical Position of the Mandibular Canal
Line C. Sorensen; Simon Hyttel-Sorensen; Joan Riera; Gorm Greisen,pathology; medicine; radiology; reproducibility; dynamic range; forearm; saturation; optics,2011,Journal,Biomedical Optics Express,10.1364/BOE.2.003047,"Tissue oximetry: a comparison of mean values of regional tissue saturation, reproducibility and dynamic range of four NIRS-instruments on the human forearm"
Atsushi Shimada; Hiroaki Ogata; Misato Oi; Masanori Yamada; Fumiya Okubo,computer science; big data; data science; reproducibility,2017,Conference,NA,10.1145/3027385.3029445,Reproducibility of findings from educational big data: a preliminary study
Monica Pilloni; S. Guerriero; C. Peddes; F. Sedda; Juan Luis Alcázar; Begoña Olartecoechea; Silvia Ajossa; Anna Maria Paoletti; B. Soggiu; M. Pascual; María Aubá; Alessandra Piras,artificial intelligence; medicine; operator; reproducibility; computer vision; radiology,2011,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.9952,P28.04: Reproducibility of color flow location and color score in operators with different degree of experience using virtual navigation of 3D volumes
Kiran D.K. Ahuja; James E. Sharman; M.J. Schultz; Jw Fell; Sonja B. Nikolic; Rachel E.D. Climie,internal medicine; cardiology; medicine; blood pressure; reproducibility; cuff,2011,Journal,Artery Research,10.1016/j.artres.2011.10.091,Validity and reproducibility of a new method to estimate central blood pressure from the upper arm cuff oscillometric signal
Levent Yilmaz,scientific enterprise; reproducibility; documentation; artificial intelligence; workflow; source code; credibility; computer science,2012,Journal,Journal of Experimental and Theoretical Artificial Intelligence,10.1080/0952813X.2012.693842,"Reproducibility in M&S research: issues, strategies and implications for model development environments"
Thomas Keller; Irem Titiz; Ursula Hirschfelder; Klaus Hertrich; Michala Laubinger,standard deviation; computed tomography; surgery; data set; medicine; statistics; orthodontics; descriptive statistics; outlier; repeatability; nasion; reproducibility,2012,Journal,European Journal of Orthodontics,10.1093/ejo/cjq190,Repeatability and reproducibility of landmarks—a three-dimensional computed tomography study
Tomoyuki Matsumoto; Kazuya Kawamura; Hirotsugu Muratsu; Seiji Kubo; Masakatsu G. Fujie; Yu Kumasaka; Jun Okamoto; Masahiro Kurosaka,biomechanics; biological engineering; reproducibility; engineering; physical examination; sampling error,2013,Journal,Journal of Advanced Mechanical Design Systems and Manufacturing,10.1299/jamdsm.7.125,Study of anatomical landmark sampling error effect on motion measurement reproducibility for orthopaedic physical examination assisting system
Jean-Christophe Leroux,drug delivery; reproducibility; medicinal chemistry; chemistry; organic chemistry,2017,Journal,Angewandte Chemie,10.1002/anie.201709002,"Editorial: Drug Delivery: Too Much Complexity, Not Enough Reproducibility?"
Walther Ch. Zimmerli,radiology; materials science; reproducibility,2016,BookChapter,NA,10.1002/9781118865064.ch2,Reproducibility between Production and Prognosis
Wolfgang Dekant,hazard analysis; biology; toxicology; reproducibility,2016,Journal,Toxicology Letters,10.1016/j.toxlet.2016.09.001,"Toxicology and the reproducibility crisis: Scientific publishing, hazard assessment and risk characterization."
Hiroyuki Kameda; Fumio Yamashita; Hiroki Shirato; Makoto Sasaki; Tsuyoshi Matsuda; Kohsuke Kudo; Ikuko Uwano; Taisuke Harada,medicine; calibration; search engine; parallel communication; human brain; computer vision; radiology; reproducibility; artificial intelligence,2017,Journal,Magnetic Resonance in Medical Sciences,10.2463/mrms.mp.2015-0137,Breath-holding during the Calibration Scan Improves the Reproducibility of Parallel Transmission at 7T for Human Brain
Massimo Canevacci,philosophy; reproducibility; uncanny; art history; aura; subjectivity; aesthetics,2013,Journal,NA,10.5216/vis.v10i2.26548,"Ubiquidade etnográfica: original fake, codex expandido, sujeito transurbano, manequim performática - DOI 10.5216/vis.v10i2.26548"
Matthew D. DiFranco; Andreas Stadlbauer; Martin Lassen; Marius E. Mayerhoefer; Thomas Beyer; Petra Rust; Markus Hartenbach; Ivo Rausch; Marcus Hacker,medicine; reproducibility; nuclear medicine; lean body mass; radiology; correction for attenuation,2016,Journal,The Journal of Nuclear Medicine,10.2967/jnumed.115.168294,Reproducibility of MRI Dixon-based attenuation correction in combined PET/MR with applications for lean body mass estimation
Takumi Nakagawa; Shozo Itoh; Toshiki Miura; Hiroyuki Oka; Kozo Nakamura,index finger; reproducibility; intraclass correlation; surgery; thumb; anatomy; medicine,2010,Journal,Hand Surgery,10.1142/S0218810410004461,REPRODUCIBILITY OF MEASUREMENTS OF THUMB ABDUCTION
Nick Ridler; Roland Clarke; Chong Li,engineering; reproducibility; calibration; dispersion; wafer; repeatability; electronic engineering; extremely high frequency,2017,Conference,NA,10.1109/ARFTG.2017.8255866,An intra-laboratory investigation of on-wafer measurement reproducibility at millimeter-wave frequencies
