AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
John Sonchack; Adam J. Aviv,computer science; data set; distributed computing; software deployment; simulation; network security; autonomous system; limited availability; internet topology; ground truth; reproducibility,2016,Journal,Journal of Computer Security,10.3233/JCS-160553,Exploring large scale security system reproducibility with the LESS simulator
Russell D Wolfinger,biophysics; reproducibility; bioinformatics; biology,2013,Journal,Nature Methods,10.1038/nmeth.2438,Reanalysis of Richter et al. (2010) on reproducibility
Elizabeth Iorns; Elizabeth Silva; Brian A. Nosek; Gunn William,medicine; citation; alternative medicine; cancer; clinical trial; experimental data; reproducibility project; reproducibility,2014,Journal,Cancer Research,10.1158/1538-7445.AM2014-5053,Abstract 5053: Preliminary results from the Reproducibility Project: Cancer Biology - a replication of 50 high-impact cancer cell biology papers from 2010-2012
Elizabeth B. Hutchinson; Jeffrey Jenkins; M. Okan Irfanoglu; Lin-Ching Chang; Carlo Pierpaoli,computer science; medical imaging; big data; diffusion mri; data mining; reproducibility; magnetic resonance imaging; data processing; software,2016,Journal,NA,10.1109/BigData.2016.7841086,Harmonization of methods to facilitate reproducibility in medical data processing: Applications to diffusion tensor magnetic resonance imaging
C. Martin; Ollivier Laccourreye; C. Vincent; R. Garrel; R. Jankowski; Pierre Bonfils; C. Righini; N. Leboulanger; A. Karkas; M. Makeieff,knowledge management; medicine; reproducibility; data sharing; transparency,2017,Journal,"European Annals of Otorhinolaryngology, Head and Neck Diseases",10.1016/j.anorl.2017.08.001,"Data sharing to serve ethics, transparency and reproducibility of medical science"
Victoria C. Stodden,computational science; reproducibility; computer science; computational science and engineering,2012,Journal,Computing in Science and Engineering,10.1109/MCSE.2012.82,Reproducible Research: Tools and Strategies for Scientific Computing
Eugenio Guglielmelli,software engineering; reproducibility; engineering; simulation,2015,Journal,IEEE Robotics & Automation Magazine,10.1109/MRA.2015.2458492,On Research Reproducibility: An interview with Gianluca Setti [Turning Point]
Jae-Hong Kim; Hae Young Kim; Ji Hwan Kim; Woong Chul Kim; Ki Baek Kim,standard deviation; ceramic; medicine; color difference; statistics; orthodontics; analysis of variance; reproducibility; location test,2014,Journal,The Journal of Advanced Prosthodontics,10.4047/jap.2014.6.2.71,Evaluation of the color reproducibility of all-ceramic restorations fabricated by the digital veneering method
柳志彦; 李允熙; 李星东; 郑晓庵; 金镇庆; 高秉勳; 裴柄宇,observational error; reproducibility; biodata; algorithm; computer science,2010,Patent,NA,NA,Apparatus for measuring biodata and method for measuring biodata using an algorithm for improving reproducibility
C. Peddes; S. Guerriero; G. B. Melis; B. Soggiu; Juan Luis Alcázar; M. Perniciano; Silvia Ajossa; F. Sedda,endometriosis; pathology; reproducibility; medicine; ultrasonography; radiology,2013,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.13128,P17.02: The reproducibility of the three dimensional (3D) ultrasonography in the diagnosis of deep endometriosis: effect of a specific training
Yaping Luo; Kaifeng Zhang; Peng Zhou,reproducibility; analytical chemistry; cartridge; statistics; firing pin; medicine,2017,Journal,Forensic Science International,10.1016/j.forsciint.2017.06.032,Reproducibility of characteristic marks on fired cartridge cases from five Chinese Norinco QSZ-92 9 × 19 mm pistols
Can E. Mutlu,reproducibility; norm; social science; premise; research design; transparency; a major; sociology; international relations,2015,Journal,Millennium: Journal of International Studies,10.1177/0305829815584414,How (not) to disappear completely: : Pedagogical potential of research methods in international relations
Sônia Cavalcanti Côrrea; Érico Chagas Caperuto; Elias de França; Ana Paula Xavier; Vinicius Barroso Hirota,ranging; real time computing; statistics; pace; biology; reproducibility; crossover study; exertion; bioinformatics; intraclass correlation,2016,Journal,Data in Brief,10.1016/j.dib.2016.03.057,Data reproducibility of pace strategy in a laboratory test run
S.J. Chmura; E. Gerry; Yasmin Hasan; Hania A. Al-Hallaq; D. Modgil,reproducibility; medical physics; medicine; radiology,2012,Journal,International Journal of Radiation Oncology Biology Physics,10.1016/j.ijrobp.2012.07.1942,An Image Guided Study of Setup Reproducibility of Chest Wall Patients Treated With Inverse-Planned IMRT
Monya Baker,reproducibility; psychology; applied psychology,2016,Journal,Nature,10.1038/nature.2016.19498,Psychology’s reproducibility problem is exaggerated – say psychologists
Didier Hans; Bérengère Aubry-Rozier; Bernard Burnand; Olivier Lamy,cohort; medicine; econometrics; statistics; reproducibility; statistical hypothesis testing; kappa,2013,Journal,Journal of Clinical Densitometry,10.1016/j.jocd.2013.05.021,What is the best statistical test to calculate reproducibility in VFA reading in population-based cohort? A comparison between kappa of Cohen and Uniform Kappa
T. Bubela; Duncan J. Watts; Marcia McNutt; Brooks Hanson; K. Strandburg; N. Wigginton; E. Phimister; Robert Cook-Deegan; C. Hustad; David Lazer; Arthur Lupia; Brenda M. Simon; V. Kiermer; Z. Summers; L. McConnell; Stuart Buck; Arjun K. Manrai; B. R. Jasny; K. Noonan; T. Gardner,transparency; distrust; cultural diversity; business; reproducibility; new product development; public relations,2017,Journal,Science,10.1126/science.aan4906,Fostering reproducibility in industry-academia research
Christopher Kerfoot; David L. Rimm; Craig M. Thompson; Marcia McNutt,reputation; knowledge management; reproducibility; business; best practice,2014,Journal,Science,10.1126/science.346.6213.1131-c,Antibody validation roundtable specificity + sensitivity + reproducibility = validation
Jennifer S. Lawton,medicine; surgery; cardiothoracic surgery; reproducibility,2016,Journal,The Journal of Thoracic and Cardiovascular Surgery,10.1016/j.jtcvs.2016.08.044,Reproducibility and replicability of science and thoracic surgery
Lorena A. Barba,computer science; programming language; numbering scheme; documentation; sort; source code; supervisor; reproducibility,2016,Journal,Science,10.1126/science.354.6308.142,The hard road to reproducibility
潘永强 Pan Yongqiang; 陈 佳 Chen Jia,plasma enhanced chemical vapor deposition; reproducibility; physics; analytical chemistry; optics; microstructure; thin film,2017,Journal,Laser & Optoelectronics Progress,10.3788/LOP54.113102,Reproducibility of Thin Films Deposited on Microstructure Surface by PECVD Technology
N. Meriki; A. Izurieta; A.W. Welsh,medicine; radiology; fetus; reproducibility,2010,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.7997,OP08.05: Fetal left myocardial performance (Tei) index: improving reproducibility using wall motion filter setting and peak of valve clicks
Constanze Möslein; Thomas Bitter; Orlando Guntinas-Lichius; Matthias Dietzel; Pa Baltzer; Hp Burmeister; Werner Alois Kaiser; H. Gudziol,olfactory bulb; medicine; intraclass correlation; concordance correlation coefficient; reproducibility; repeatability; pathology; contrast,2011,Journal,Academic Radiology,10.1016/j.acra.2011.02.018,Reproducibility and repeatability of volumetric measurements for olfactory bulb volumetry: which method is appropriate? An update using 3 Tesla MRI.
Sheila C. Wang; Linda Moreau; Kevin Y. Woo; Robyn Evans; Antonio Facchiano; Denis Sasseville; John Anderson; Benjamin Beland,point of care; medicine; radiology; surgery; reproducibility,2017,Journal,PLOS ONE,10.1371/journal.pone.0183139,Point-of-care wound visioning technology: Reproducibility and accuracy of a wound measurement app
José Antonio Ortiz-Rey; J. González-Carreró; Y. Lorenzo-Mahía; A. Peteiro-Cancelo; A. Pérez-Pedrosa; B. Iglesias-Rodríguez,carcinoma; medicine; pathology; renal cell carcinoma; chromophobe cell; reproducibility; homogeneous; grading,2013,Journal,Actas Urologicas Espanolas,10.1016/j.acuroe.2012.04.019,Interobserver reproducibility of a grading system for chromophobe renal cell carcinoma
S. English; A. Thompson,radiology; reproducibility; medicine; brachial plexus; radiation therapy,2017,Journal,Radiotherapy and Oncology,10.1016/S0167-8140(17)30220-7,PO-086: Brachial plexus position reproducibility for head and neck radiotherapy and it’s dosimetric impact
J. Christian Lukas; Bradley Evanoff; Rosalia Alcoser; Leslie D. McIntosh; Xiaoyan Liu; Cynthia R. H. Vitale; Anthony Juehne,reproducibility; data mining; medicine,2017,Journal,BMC Medical Research Methodology,10.1186/s12874-017-0377-6,Repeat: a framework to assess empirical reproducibility in biomedical research
Ho Sueb Song; Seong Cheol Ko; Ji In Lee,reproducibility; repeatability; analytical chemistry; materials science,2013,Journal,The journal of Korean Acupuncture & Moxibustion Society,10.13045/acupunct.2013013,A Clinical Study on the Repeatability and Reproducibility of PortableRyodoraku Device
Luciano Marcondes Machado Nardozza; Jaqueline Brandão Mazzola; L. C. Rolo; A. F. Moron; Rafael Oliveira Cavalcante; E. Araujo Junior,fetus; ultrasonography; thigh; reproducibility; medicine; radiology,2010,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.8118,OP20.09: Reproducibility of fetal upper‐arm and thigh volume by three‐dimensional ultrasonography using XI VOCAL method
Christopher A. Garcia; David Mendoza,chemistry; raw data; alternative medicine; confusion; reproducibility; francis; translational medicine,2017,Journal,Clinical Chemistry,10.1373/clinchem.2017.279984,Defining Research Reproducibility: What Do You Mean?
Krzysztof Sychta,combustor; reproducibility; automotive engineering; calibration; repeatability; gas burner; engineering,2013,Journal,Polish Maritime Research,10.2478/pomr-2014-0010,A method to improve repeatability and reproducibility of the results of examination of the rate of heat released by shipbuilding materials
Johannes Klumpers,social science; reproducibility; sociology,2017,Journal,European Review,10.1017/S106279871700045X,Reproducibility of Published Research
Kenneth G. Libbrecht; A. W. Libbrecht,absolute zero; nuclear magnetic resonance; physics; thermistor; controller; control theory; temperature control; circuit design; order of magnitude; reproducibility; thermoelectric effect,2011,Journal,Review of Scientific Instruments,10.1063/1.3534860,"Response to “Comment on ‘A versatile thermoelectric temperature controller with 10 mK reproducibility and 100 mK absolute accuracy”’ [Rev. Sci. Instrum. 80, 126107 (2009)]"
Colm McAlinden; Konrad Pesudovs; Jyoti Khadka,statistical hypothesis testing; reproducibility; mathematics; econometrics; statistics; optometry; ophthalmology; sample size determination; repeatability,2011,Journal,Ophthalmic and Physiological Optics,10.1111/j.1475-1313.2011.00851.x,Statistical methods for conducting agreement (comparison of clinical tests) and precision (repeatability or reproducibility) studies in optometry and ophthalmology
Tamara Brussee; Ger H. M. B. van Rens; Ruth M. A. van Nispen,information retrieval; repeatability; computer science; reproducibility; content validity; psycinfo; data mining; documentation,2014,Journal,Ophthalmic and Physiological Optics,10.1111/opo.12158,Measurement properties of continuous text reading performance tests
Oliver Soehnlein; Carlos Silvestre-Roig,alternative medicine; standardization; medicine; guideline; reproducibility,2017,Journal,Nature Reviews Cardiology,10.1038/nrcardio.2017.132,Basic research: Standardizing animal atherosclerosis studies to improve reproducibility
Lukas Käll; Luminita Moruz; Michael R. Hoopmann; Oliver Serang,replicate; biology; molecular biology; reproducibility; robustness; bioinformatics; interpretability; artificial intelligence; pattern recognition,2012,Journal,Journal of Proteome Research,10.1021/pr300426s,Recognizing Uncertainty Increases Robustness and Reproducibility of Mass Spectrometry-based Protein Inferences
Benedikt Oehlrich; Alexander Ditter; Jan Laukemann,supercomputer; theoretical computer science; graph; software; computer science; de bruijn sequence; parallel computing; computation; reproducibility,2017,Journal,Parallel Computing,10.1016/j.parco.2017.08.005,Reproducibility report: Team SegFAUlt @ SCC 2016
A. Zulaica; Ignacio García-Doval; Lidia Pérez-Pérez; Javier Labandeira; B. Monteagudo; Óscar Suárez-Amor; Miguel Cabanillas; Manuel Ginarte; F. Allegue,reproducibility; medicine; pathology,2011,Journal,Actas Dermo-Sifiliográficas,10.1016/S1578-2190(11)70825-3,Reproducibility of the Diagnosis of Onychomycosis by Dermatologists in a Clinical Setting
Fernando Hoces de la Guardia,policy analysis; economics; credibility; economic policy; transparency; minimum wage; reproducibility,2017,Book,NA,10.7249/RGSD394,How Transparency and Reproducibility Can Increase Credibility in Policy Analysis: A Case Study of the Minimum Wage Policy Estimate
Edgar Dutra Zanotto; Maziar Montazerian; Hellmut Eckert,reproducibility; applied mathematics; plea; bibliometrics; originality; mathematics; nanotechnology; citation,2017,Journal,International Journal of Applied Glass Science,10.1111/ijag.12274,Bibliometrics in glass and other sciences: A Plea for reason
Errico Zupi; G. Morosetti; C. Exacoustos; S. Camilli; Lucia Lazzeri; Emilio Piccione,adenomyosis; reproducibility; pathology; radiology; medicine,2017,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.17996,OP31.08: New sonographic score of adenomyosis: interobserver reproducibility in the evaluation of type and degree of the myometrial involvement
Nádia Antunes Poitevin; Rubem Beraldo dos Santos; Carmen Lúcia Rodrigues Macedo; Mariana Sudati Rodrigues; Karen Loureiro Weigert,reproducibility; actinic cheilitis; medicine; dermatology,2017,Journal,NA,10.1038/bdjopen.2017.16,Actinic cheilitis: proposition and reproducibility of a clinical criterion
Bryce A. Mitsunaga; William F. Defliese; Cassie Clough; Hayley Bricker; Nathaniel Davila; Deepshikha Upadhyay; Aradhna K. Tripati; Ben Elliott; Greg Jesmok,geology; analytical chemistry; reproducibility; isotope,2017,Conference,NA,10.1130/abs/2017AM-306573,LONG-TERM REPRODUCIBILITY OF STANDARDS FOR CLUMPED ISOTOPE MEASUREMENTS
Megan R. Gunnar,chart; cognitive psychology; reproducibility; psychology; applied psychology; psychology of science,2017,Journal,Perspectives on Psychological Science,10.1177/1745691616689088,Perspectives on Psychological Science: Right Way/Wrong Way Symposium
Michelle dos Santos Floter; Carlos Augusto de Mattos; Alexandre Atsushi Koza Jesus; José Luís Amim Zabeu; Bárbara de Baptista Sanches; Luccas Franco Bettencourt Nunes,concordance; surgery; reproducibility; medicine,2015,Journal,Revista Brasileira De Ortopedia,10.1016/j.rboe.2015.08.002,Reproducibility of the Tronzo and AO classifications for transtrochanteric fractures
Mariko Fuyamada; Hiroyuki Nawa; Kazuhito Yoshida; Akitoshi Katsumata; Eiichiro Ariji; Shigemi Goto; Yoshitaka Kise; Momoko Shibata,computed tomography; medicine; prognathism; cephalometric analysis; dentistry; cone beam computed tomography; reproducibility; orthodontics,2014,Journal,Angle Orthodontist,10.2319/111313-836.1,Reproducibility of maxillofacial landmark identification on three-dimensional cone-beam computed tomography images of patients with mandibular prognathism: Comparative study of a tentative method and traditional cephalometric analysis
Isao Noda; Zheng Xu; Haoran Li; Liqun Zhang,sample preparation; approximation error; spectral line; chemistry; two dimensional nuclear magnetic resonance spectroscopy; second source; analytical chemistry; correlation; reproducibility,2010,Journal,Journal of Molecular Structure,10.1016/j.molstruc.2009.11.027,The relative error caused by reproducibility in two-dimensional correlation spectroscopy
Nicoletta Calzolari; Kevin Bretonnel Cohen; Nancy Ide; António Branco; Piek Vossen,natural language processing; speech recognition; reproducibility; information retrieval; computer science; language technology; artificial intelligence,2017,Journal,Language Resources and Evaluation,10.1007/s10579-017-9380-0,Erratum to: Replicability and reproducibility of research results for human language technology: introducing an LRE special section
Grzegorz Surkont; Tomasz Kluz; Jacek Kociszewski; Magdalena Janowska; Edyta Wlaźlak; Karolina Frachowicz; Wiktor Wlaźlak,radiology; clinical practice; obstetrics; valsalva maneuver; pubic symphysis; repeatability; pelvic floor; medicine; neck of urinary bladder; surgery; reproducibility,2017,Journal,Ginekologia Polska,10.5603/GP.a2017.0068,The analysis of repeatability and reproducibility of bladder neck mobility measurements obtained during pelvic floor sonography performed introitally with 2D transvaginal probe
Edward D. Lazowska; Ben Marwick; Jake Vanderplas; Francisco Rodríguez-Sánchez,data science; computer science; reproducibility,2017,Journal,Science,10.1126/science.aam6116,Academia's failure to retain data scientists
Lucas Cambiaghi; Guilherme Janson; Camila da Silveira Massaro; Carolina Carmo de Menezes; Daniela Gamba Garib,crest; dentistry; cone beam computed tomography; medicine; voxel; calipers; reproducibility,2016,Journal,Angle Orthodontist,10.2319/040115-214.1,"Precision, reproducibility, and accuracy of bone crest level measurements of CBCT cross sections using different resolutions"
Eugene Kolker,psychology; open research; reproducibility; social psychology; praise,2013,Journal,Nature,10.1038/498170b,In praise of open research measures: Reproducibility
