journ_id,formal_name,jfraction,subd_id
23277,Prevention and Control,1,2
23278,Prevenzione e Assistenza Dentale,1,203
23279,Primary Care Diabetes,1,39
23280,"PRIME - 2008 PhD Research in Microelectronics and Electronics, Proceedings",1,66
23281,PRIME 2006: 2nd Conference on Ph.D. Research in MicroElectronics and Electronics - Proceedings,1,66
23282,"Principles and Practice of Programming in Java - Proceedings of the 6th International Conference, PPPJ 2008",1,458
23283,Print Professional,1,344
23284,Printed Circuit Design and Manufacture,1,439
23285,"Proc. - Seventh ACIS Int. Conf. on Software Eng., Artific. Intelligence, Netw., and Parallel/Distributed Comput., SNPD 2006, including Second ACIS Int. Worshop on SAWN 2006",1,118
23286,"Proc. - The 3rd Int. Conf. Systems and Networks Communications, ICSNC 2008 - Includes I-CENTRIC 2008: Int. Conf. Advances in Human-Oriented and Personalized Mechanisms, Technologies, and Services",1,5
23287,"Proc. - The Fourth IEEE Workshop on Software Technol. for Future Embedded and Ubiquitous Syst., SEUS 2006 andthe Second Int. Workshop on Collaborative Comput., Integr., and Assur., WCCIA 2006",1,428
23288,"Proc. 14th International Union of Air Pollution Prevention and Environmental Protection Associations (IUAPPA) World Congress 2007, 18th Clean Air Society of Australia and New Zealand (CASANZ) Conf",1,275
23289,"Proc. 5th Int. Workshop on Wearable and Implantable Body Sensor Networks, BSN2008, in conjunction with the 5th Int. Summer School and Symp. on Medical Devices and Biosensors, ISSS-MDBS 2008",1,450
23290,"Proc. 9th ACIS Int. Conf. Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2008 and 2nd Int. Workshop on Advanced Internet Technology and Applications",1,3
23291,Proc. Int. Conf. Numerical Simulation of Construction Processes in Geotechnical Eng. for Urban Environment - Numerical Modelling of Construction Processes in Geotechnical Eng. for Urban Environment,1,239
23292,"Proc. of 2007 Joint Meet. of the 6th Int. Symp. on Noninvasive Functional Source Imaging of the Brain and Heart and the Int. Conf. on Functional Biomedical Imaging, NFSI and ICFBI 2007",1,40
23293,PROCAMS 2008 - ACM/IEEE 5th International Workshop on Projector Camera Systems,1,188
23294,"Proceeding - 2007 IEEE International Conference on Telecommunications and Malaysia International Conference on Communications, ICT-MICC 2007",1,5
23295,"Proceeding - The 1st International Forum On Strategic Technology ""e-Vehicle Technology"", IFOST 2006",1,260
23296,"Proceeding of 2007 International Workshop on Electron Devices and Semiconductor Technology, IEDST 2007",1,175
23297,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",1,446
23298,"Proceeding of the 2006 Conference on Interaction Design and Children, IDC '06",1,430
23299,"Proceeding of the 3rd International Conference of Young Scientists ""Perspective Technologies and Methods in MEMS Design"", MEMSTECH 2007",1,448
23300,"Proceedings - 10th Brazilian Symposium on Neural Networks, SBRN 2008",1,137
23301,"Proceedings - 10th Euromicro Conference on Digital System Design Architectures, Methods and Tools, DSD 2007",1,121
23302,"Proceedings - 10th IEEE International Conference on High Performance Computing and Communications, HPCC 2008",1,152
23303,"Proceedings - 10th IEEE International Symposium on Multimedia, ISM 2008",1,317
23304,"Proceedings - 10th IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing, ISORC 2007",1,458
23305,"Proceedings - 10th IEEE International Symposium on Web Site Evolution, WSE 2008",1,458
23306,"Proceedings - 10th IEEE Joint Conference on E-Commerce Technology and the 5th Enterprise Computing, E-Commerce and E-Services, CEC 2008 and EEE 2008",1,446
23307,"Proceedings - 10th IEEE Workshop on Signal Propagation on Interconnects, SPI 2006",1,484
23308,"Proceedings - 10th International Conference on Information Technology, ICIT 2007",1,317
23309,"Proceedings - 10th International Software Product Line Conference, SPLC 2006",1,56
23310,"Proceedings - 11th EUROMICRO Conference on Digital System Design Architectures, Methods and Tools, DSD 2008",1,121
23311,"Proceedings - 11th IEEE International On-Line Testing Symposium, IOLTS 2005",1,330
23312,"Proceedings - 11th IEEE Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing, ISORC 2008",1,458
23313,"Proceedings - 11th International Conference on Information Technology, ICIT 2008",1,4
23314,"Proceedings - 11th International Software Product Line Conference, SPLC 2007",1,56
23315,"Proceedings - 11th Pacific Rim International Symposium on Dependable Computing, PRDC 2005",1,428
23316,"Proceedings - 12th IEEE European Test Symposium, ETS 2007",1,330
23317,"Proceedings - 12th IEEE International Conference and Workshops on the Engineering of Computer-Based Systems, ECS 2005",1,306
23318,"Proceedings - 12th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2006",1,458
23319,"Proceedings - 12th IEEE International Enterprise Distributed Object Computing Conference, EDOC 2008",1,446
23320,"Proceedings - 12th International Software Product Line Conference, SPLC 2008",1,56
23321,"Proceedings - 12th International Topical Meeting on Nuclear Reactor Thermal Hydraulics, NURETH-12",1,47
23322,"Proceedings - 12th Pacific Rim International Symposium on Dependable Computing, PRDC 2006",1,428
23323,"Proceedings - 12th Pan-Hellenic Conference on Informatics, PCI 2008",1,57
23324,"Proceedings - 13th Annual IEEE Symposium on Field-Programmable Custom Computing Machines, FCCM 2005",1,481
23325,"Proceedings - 13th IEEE European Test Symposium, ETS 2008",1,330
23326,"Proceedings - 13th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2007",1,458
23327,"Proceedings - 13th IEEE International Workshop on Software Technology and Engineering Practice, STEP 2005",1,56
23328,"Proceedings - 13th Pacific Rim International Symposium on Dependable Computing, PRDC 2007",1,428
23329,"Proceedings - 14th Annual IEEE Symposium on Field-Programmable Custom Computing Machines, FCCM 2006",1,481
23330,"Proceedings - 14th Euromicro International Conference on Parallel, Distributed, and Network-Based Processing, PDP 2006",1,152
23331,"Proceedings - 14th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2008",1,458
23332,"Proceedings - 14th IEEE International On-Line Testing Symposium, IOLTS 2008",1,330
23333,"Proceedings - 14th International Conference on Image Analysis and Processing Workshops, ICIAP 2007",1,317
23334,"Proceedings - 14th International conference on Image Analysis and Processing, ICIAP 2007",1,317
23335,"Proceedings - 15th Annual IEEE Symposium on High-Performance Interconnects, HOT Interconnects",1,280
23336,"Proceedings - 15th EUROMICRO International Conference on Parallel, Distributed and Network-Based Processing, PDP 2007",1,152
23337,"Proceedings - 15th IEEE International Requirements Engineering Conference, RE 2007",1,56
23338,Proceedings - 15th IFHTSE - International Federation for Heat Treatment and Surface Engineering Congress 2006,1,263
23339,"Proceedings - 15th International Conference on Computing, CIC 2006",1,3
23340,"Proceedings - 16th International Conference on Artificial Reality and Telexistence - Workshops, ICAT 2006",1,188
23341,"Proceedings - 18th International Conference on Electronics, Communications and Computers, CONIELECOMP 2008",1,455
23342,"Proceedings - 18th International Conference on Systems Engineering, IICSEng 2005",1,127
23343,Proceedings - 19th IEEE International Parallel and Distributed Processing Symposium,1,400
23344,"Proceedings - 19th IEEE International Parallel and Distributed Processing Symposium, IPDPS 2005",1,152
23345,"Proceedings - 1st IEEE International Workshop on Semantic Computing and Applications, IWSCA 2008",1,446
23346,"Proceedings - 1st IEEE International Workshop on Semantic Computing and Systems, WSCS 2008",1,446
23347,"Proceedings - 1st International Conference on Emerging Trends in Engineering and Technology, ICETET 2008",1,317
23348,"Proceedings - 1st International Congress on Image and Signal Processing, CISP 2008",1,317
23349,"Proceedings - 1st International Symposium on Empirical Software Engineering and Measurement, ESEM 2007",1,56
23350,"Proceedings - 1st International Workshop on Knowledge Discovery and Data Mining, WKDD",1,3
23351,"Proceedings - 1st International Workshop on Ontologies in Interactive Systems, ONTORACT 2008",1,3
23352,"Proceedings - 2004 IEEE International Workshop on Current and Defect Based Testing, DBT 2004",1,330
23353,"Proceedings - 2004 International Symposium on Empirical Software Engineering, ISESE 2004",1,56
23354,"Proceedings - 2005 DRCN: 5th International Workshop on Design of Reliable Communication Networks - ""Reliable Networks for Reliable Services""",1,5
23355,"Proceedings - 2005 IEEE Computational Systems Bioinformatics Conference, CSB 2005",1,146
23356,"Proceedings - 2005 IEEE International Conference on e-Technology, e-Commerce and e-Service, EEE-05",1,3
23357,Proceedings - 2005 IEEE International Conference on Field Programmable Technology,1,481
23358,"Proceedings - 2005 IEEE International Conference onServices Computing, SCC 2005",1,152
23359,"Proceedings - 2005 IEEE International Workshop on Current and Defect Based Testing, DBT 2005",1,330
23360,"Proceedings - 2005 IEEE International Workshop on Radio-Frequency Integration Technology: Integrated Circuits for Wideband Communication and Wireless Sensor Networks, RFIT 2005",1,66
23361,Proceedings - 2005 IEEE Symposium on Visual Languages and Human-Centric Computing,1,56
23362,"Proceedings - 2005 IEEE/WIC/ACM International Conference on Intelligent Agent Technology, IAT'05",1,160
23363,"Proceedings - 2005 International Conference on Cyberworlds, CW 2005",1,474
23364,"Proceedings - 2005 International Conference on MEMS, NANO and Smart Systems, ICMENS 2005",1,128
23365,Proceedings - 2005 International Symposium on Collaborative Technologies and Systems,1,430
23366,"Proceedings - 2005 Symposium on Applications and the Internet Workshops, SAINT2005",1,152
23367,"Proceedings - 2005 Workshop on Techniques, Methodologies and Tools for Performance Evaluation of Complex Systems, FIRB-Perf 2005",1,428
23368,"Proceedings - 2006 10th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2006",1,430
23369,"Proceedings - 2006 14th International Conference on Advanced Computing and Communications, ADCOM 2006",1,5
23370,"Proceedings - 2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2006",1,136
23371,"Proceedings - 2006 IEEE International Conference on Field Programmable Technology, FPT 2006",1,481
23372,"Proceedings - 2006 IEEE International Conference on Global Software Engineering, ICGSE 2006",1,56
23373,"Proceedings - 2006 IEEE International Conference on Services Computing, SCC 2006",1,152
23374,Proceedings - 2006 IEEE Radio and Wireless Symposium,1,385
23375,"Proceedings - 2006 IEEE/WIC/ACM International Conference on Intelligent Agent Technology (IAT 2006 Main Conference Proceedings), IAT'06",1,160
23376,"Proceedings - 2006 IEEE/WIC/ACM International Conference on Web Intelligence (WI 2006 Main Conference Proceedings), WI'06",1,3
23377,Proceedings - 2006 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology (WI-IAT 2006 Workshops Proceedings),1,3
23378,"Proceedings - 2006 International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation, IC-SAMOS 2006",1,121
23379,"Proceedings - 2006 International Conference on Field Programmable Logic and Applications, FPL",1,481
23380,"Proceedings - 2006 International Conference on Hybrid Information Technology, ICHIT 2006",1,3
23381,"Proceedings - 2006 International Conference on Intelligent Information Hiding and Multimedia Signal Processing, IIH-MSP 2006",1,317
23382,"Proceedings - 2006 International Symposium on Applications and the Internet, SAINT 2006",1,5
23383,"Proceedings - 2006 International Workshop on Networking, Architecture, and Storages, NAS'06",1,159
23384,"Proceedings - 2006 Symposium on Applications and the Internet Workshops, SAINT 2006 Workshops",1,152
23385,"Proceedings - 2006 Symposium on Communications and Vehicular Technology, IEEE SCVT 2006; 13th Annual Symposium on Communications and Vehicular Technology in the Benelux",1,5
23386,"Proceedings - 2007 3rd Southern Conference on Programmable Logic, SPL'07",1,121
23387,"Proceedings - 2007 6th Mexican International Conference on Artificial Intelligence, Special Session, MICAI 2007",1,295
23388,"Proceedings - 2007 ECSIS Symposium on Bio-inspired, Learning, and Intelligent Systems for Security, BLISS 2007",1,3
23389,"Proceedings - 2007 IEEE Congress on Services, SERVICES 2007",1,446
23390,"Proceedings - 2007 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2007",1,146
23391,"Proceedings - 2007 IEEE International Conference on Bioinformaticsand Biomedicine Workshops, BIBMW",1,127
23392,"Proceedings - 2007 IEEE International Conference on Granular Computing, GrC 2007",1,295
23393,"Proceedings - 2007 IEEE International Conference on Services Computing, SCC 2007",1,152
23394,"Proceedings - 2007 IEEE International Conference on Web Services, ICWS 2007",1,446
23395,"Proceedings - 2007 IEEE Radio and Wireless Symposium, RWS",1,5
23396,"Proceedings - 2007 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology - Workshops, WI-IAT Workshops 2007",1,3
23397,"Proceedings - 2007 IFIP International Conference on Network and Parallel Computing Workshops, NPC 2007",1,3
23398,"Proceedings - 2007 International Conference on Computational Intelligence and Security, CIS 2007",1,3
23399,"Proceedings - 2007 International Conference on Cyberworlds, CW'07",1,474
23400,"Proceedings - 2007 International Conference on Design and Technology of Integrated Systems in Nanoscale Era, DTIS 2007",1,66
23401,"Proceedings - 2007 International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation, IC-SAMOS 2007",1,280
23402,"Proceedings - 2007 International Conference on Field Programmable Logic and Applications, FPL",1,481
23403,"Proceedings - 2007 International Conference on Multimedia and Ubiquitous Engineering, MUE 2007",1,3
23404,"Proceedings - 2007 International Symposium on Information Technology Convergence, ISITC 2007",1,3
23405,"Proceedings - 2007 Japan-China Joint Workshop on Frontier of Computer Science and Technology, FCST 2007",1,3
23406,"Proceedings - 2007 Latin American Web Conference, LA-WEB 2007",1,446
23407,"Proceedings - 2007 NASA/ESA Conference on Adaptive Hardware and Systems, AHS-2007",1,121
23408,"Proceedings - 2007 Non-Volatile Memory Technology Symposium, NVMTS 07",1,439
23409,"Proceedings - 2008 2nd Electronics Systemintegration Technology Conference, ESTC",1,223
23410,"Proceedings - 2008 2nd International Symposium on Intelligent Information Technology Application, IITA 2008",1,317
23411,"Proceedings - 2008 3rd IEEE International Conference Global Software Engineering, ICGSE 2008",1,56
23412,"Proceedings - 2008 4th International Conference on Intelligent Information Hiding and Multimedia Signal Processing, IIH-MSP 2008",1,317
23413,"Proceedings - 2008 4th Southern Conference on Programmable Logic, SPL",1,121
23414,"Proceedings - 2008 4th Workshop on Network Coding, Theory, and Applications, NetCod 2008",1,299
23415,"Proceedings - 2008 6th International Symposium on Chinese Spoken Language Processing, ISCSLP 2008",1,186
23416,"Proceedings - 2008 8th International Conference on Intelligent Transport System Telecommunications, ITST 2008",1,5
23417,"Proceedings - 2008 9th Annual Non-Volatile Memory Technology Symposium, NVMTS 2008",1,439
23418,"Proceedings - 2008 IEEE 11th International Conference on Computational Science and Engineering, CSE 2008",1,446
23419,"Proceedings - 2008 IEEE 8th International Conference on Computer and Information Technology, CIT 2008",1,3
23420,"Proceedings - 2008 IEEE Congress on Services, SERVICES 2008",1,359
23421,"Proceedings - 2008 IEEE International Conference on Bioinformatics and Biomedicine Workshops, BIBMW",1,146
23422,"Proceedings - 2008 IEEE International Conference on Integrated Circuit Design and Technology, ICICDT",1,439
23423,"Proceedings - 2008 IEEE International Networking and Communications Conference, INCC 2008",1,5
23424,"Proceedings - 2008 IEEE Region 8 International Conference on Computational Technologies in Electrical and Electronics Engineering, SIBIRCON 2008",1,299
23425,"Proceedings - 2008 IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC 2008",1,56
23426,"Proceedings - 2008 IEEE Workshop on Design and Diagnostics of Electronic Circuits and Systems, DDECS",1,121
23427,"Proceedings - 2008 IEEE Workshop on Policies for Distributed Systems and Networks, POLICY 2008",1,395
23428,"Proceedings - 2008 IEEE/WIC/ACM International Conference on Intelligent Agent Technology, IAT 2008",1,160
23429,"Proceedings - 2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology - Workshops, WI-IAT Workshops 2008",1,3
23430,"Proceedings - 2008 IEEE/WIC/ACM International Conference on Web Intelligence, WI 2008",1,3
23431,"Proceedings - 2008 IFIP International Conference on Network and Parallel Computing, NPC 2008",1,3
23432,"Proceedings - 2008 International Conference on Advanced Computer Theory and Engineering, ICACTE 2008",1,3
23433,"Proceedings - 2008 International Conference on Advanced Technologies for Communications, ATC 2008, Held in Conjunction with REV Meeting",1,5
23434,"Proceedings - 2008 International Conference on Computational Intelligence and Security, CIS 2008",1,3
23435,"Proceedings - 2008 International Conference on Convergence and Hybrid Information Technology, ICHIT 2008",1,3
23436,"Proceedings - 2008 International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation, IC-SAMOS 2008",1,280
23437,"Proceedings - 2008 International Conference on Field Programmable Logic and Applications, FPL",1,481
23438,"Proceedings - 2008 International Conference on Information Processing in Sensor Networks, IPSN 2008",1,159
23439,"Proceedings - 2008 International Conference on Multimedia and Ubiquitous Engineering, MUE 2008",1,3
23440,"Proceedings - 2008 International Conference on Reconfigurable Computing and FPGAs, ReConFig 2008",1,481
23441,"Proceedings - 2008 International Conference on Security Technology, SecTech 2008",1,3
23442,"Proceedings - 2008 International MCETECH Conference on e-Technologies, MCETECH 2008",1,446
23443,"Proceedings - 2008 International Seminar on Future Information Technology and Management Engineering, FITME 2008",1,3
23444,"Proceedings - 2008 International Symposium on Applications and the Internet, SAINT 2008",1,5
23445,"Proceedings - 2008 International Symposium on Knowledge Acquisition and Modeling, KAM 2008",1,3
23446,"Proceedings - 2008 International Symposium on Ubiquitous Multimedia Computing, UMC 2008",1,5
23447,"Proceedings - 2008 International Workshop on Information-Explosion and Next Generation Search, INGS 2008",1,359
23448,"Proceedings - 2008 Japan-China Joint Workshop on Frontier of Computer Science and Technology, FCST 2008",1,3
23449,"Proceedings - 2008 Pacific-Asia Workshop on Computational Intelligence and Industrial Application, PACIIA 2008",1,3
23450,"Proceedings - 2008 the 1st IEEE International Conference on Ubi-Media Computing and Workshops, U-Media2008",1,3
23451,"Proceedings - 2008 Workshop on Power Electronics and Intelligent Transportation System, PEITS 2008",1,455
23452,Proceedings - 20th Anniversary IEEE International SOC Conference,1,121
23453,"Proceedings - 21st Brazilian Symposium on Computer Graphics and Image Processing, SIBGRAPI 2008",1,188
23454,"Proceedings - 21st IEEE/ACM International Conference on Automated Software Engineering, ASE 2006",1,356
23455,"Proceedings - 21st International Conference on Advanced Information Networking and Applications Workshops/Symposia, AINAW'07",1,3
23456,"Proceedings - 21st International Parallel and Distributed Processing Symposium, IPDPS 2007; Abstracts and CD-ROM",1,152
23457,"Proceedings - 24th British National Conference on Databases, BNCOD 2007",1,359
23458,"Proceedings - 24th IEEE Conference on Mass Storage Systems and Technologies, MSST 2007",1,395
23459,"Proceedings - 2nd 2008 International Symposium on Intelligent Information Technology Application Workshop, IITA 2008 Workshop",1,3
23460,"Proceedings - 2nd Asia International Conference on Modelling and Simulation, AMS 2008",1,3
23461,"Proceedings - 2nd IEEE International Conference on Self-Adaptive and Self-Organizing Systems, SASO 2008",1,3
23462,"Proceedings - 2nd IEEE International Symposium on Dependable, Autonomic and Secure Computing, DASC 2006",1,395
23463,"Proceedings - 2nd IFIP/IEEE International Symposium on Theoretical Aspects of Software Engineering, TASE 2008",1,3
23464,"Proceedings - 2nd Int. Conf. Emerging Security Inf., Systems and Technologies, SECURWARE 2008, Includes DEPEND 2008: 1st Int. Workshop on Dependability and Security in Complex and Critical Inf. Sys",1,3
23465,"Proceedings - 2nd Int. Conf. Sensor Technol. Appl., SENSORCOMM 2008, Includes: MESH 2008 Conf. Mesh Networks; ENOPT 2008 Energy Optim. Wireless Sensors Networks, UNWAT 2008 Under Water Sensors Systems",1,159
23466,"Proceedings - 2nd International Conference on Emerging Technologies 2006, ICET 2006",1,317
23467,"Proceedings - 2nd International Conference on Genetic and Evolutionary Computing, WGEC 2008",1,208
23468,"Proceedings - 2nd International Multi-Symposiums on Computer and Computational Sciences, IMSCCS'07",1,3
23469,"Proceedings - 2nd International Workshop on High-Performance Reconfigurable Computing Technology and Applications, HPRCTA 2008 - Held in Conjunction with SC08",1,481
23470,"Proceedings - 2nd Joint IEEE International Workshop on Visual Surveillance and Performance Evaluation of Tracking and Surveillance, VS-PETS",1,317
23471,"Proceedings - 2nd Workshop on Digital Media and its Application in Museum and Heritage, DMAMH 2007",1,474
23472,"Proceedings - 32nd Euromicro Conference on Software Engineering and Advanced Applications, SEAA",1,56
23473,"Proceedings - 34th Annual Conference of the IEEE Industrial Electronics Society, IECON 2008",1,455
23474,"Proceedings - 3rd Asia-Pacific Trusted Infrastructure Technologies Conference, APTC 2008",1,3
23475,"Proceedings - 3rd International Conference on Automated Production of Cross Media Content for Multi-Channel Distribution, AXMEDIS 2007",1,3
23476,"Proceedings - 3rd International Conference on Autonomic Computing, ICAC 2006",1,395
23477,"Proceedings - 3rd International Conference on Convergence and Hybrid Information Technology, ICCIT 2008",1,3
23478,"Proceedings - 3rd International Conference on Digital Interactive Media in Entertainment and Arts, DIMEA 2008",1,430
23479,"Proceedings - 3rd International Conference on Grid and Pervasive Computing Symposia/Workshops, GPC 2008",1,152
23480,"Proceedings - 3rd International Conference on Intelligent Information Hiding and Multimedia Signal Processing, IIHMSP 2007",1,317
23481,"Proceedings - 3rd International Conference on Internet and Web Applications and Services, ICIW 2008",1,3
23482,"Proceedings - 3rd International Symposium on Voronoi Diagrams in Science and Engineering 2006, ISVD 2006",1,474
23483,"Proceedings - 3rd International Workshop on Semantic Media Adaptation and Personalization, SMAP 2008",1,3
23484,"Proceedings - 4th Advanced International Conference on Telecommunications, AICT 2008",1,5
23485,"Proceedings - 4th Annual Communication Networks and Services Research Conference, CNSR 2006",1,118
23486,"Proceedings - 4th IEEE International Conference on eScience, eScience 2008",1,371
23487,"Proceedings - 4th IEEE International Conference on Wireless and Mobile Computing, Networking and Communication, WiMob 2008",1,118
23488,"Proceedings - 4th IEEE International Symposium on Electronic Design, Test and Applications, DELTA 2008",1,330
23489,"Proceedings - 4th International Conference Medical Information Visualisation: BioMedical Visualisation, MediViz 2007",1,450
23490,"Proceedings - 4th International Conference on Autonomic and Autonomous Systems, ICAS 2008",1,430
23491,"Proceedings - 4th International Conference on Intelligent Sensing and Information Processing, ICISIP 2006",1,137
23492,"Proceedings - 4th International Conference on Mobile Ad-hoc and Sensor Networks, MSN 2008",1,159
23493,"Proceedings - 4th International Conference on Natural Computation, ICNC 2008",1,137
23494,"Proceedings - 4th International Conference on Networked Computing and Advanced Information Management, NCM 2008",1,3
23495,"Proceedings - 4th International Conference on Networking and Services, ICNS 2008",1,5
23496,"Proceedings - 4th International Conference on the Quantitative Evaluation of Systems, QEST 2007",1,476
23497,"Proceedings - 5th IEEE International Conference on Software Engineering and Formal Methods, SEFM 2007",1,306
23498,"Proceedings - 5th IEEE International Conference on Wireless, Mobile, and Ubiquitous Technologies in Education, WMUTE 2008",1,444
23499,"Proceedings - 5th IEEE/ACIS Int. Conf. on Comput. and Info. Sci., ICIS 2006. In conjunction with 1st IEEE/ACIS, Int. Workshop Component-Based Software Eng., Softw. Archi. and Reuse, COMSAR 2006",1,3
23500,"Proceedings - 5th International Conference BioMedical Visualization, Information Visualization in Medical and Biomedical Informatics, MediVis 2008",1,127
23501,"Proceedings - 5th International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2008",1,526
23502,"Proceedings - 5th International Conference on Intelligent Systems Design and Applications 2005, ISDA '05",1,3
23503,"Proceedings - 5th International Conference on Machine Learning and Applications, ICMLA 2006",1,446
23504,"Proceedings - 5th International Conference on the Quantitative Evaluation of Systems, QEST 2008",1,476
23505,"Proceedings - 5th Working IEEE/IFIP Conference on Software Architecture, WICSA 2005",1,356
23506,"Proceedings - 6th ACIS International Conference on Software Engineering Research, Management and Applications, SERA 2008",1,56
23507,"Proceedings - 6th ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'08",1,306
23508,"Proceedings - 6th IEEE International Conference on Software Engineering and Formal Methods, SEFM 2008",1,306
23509,"Proceedings - 6th IEEE International Symposium on Network Computing and Applications, NCA 2007",1,428
23510,"Proceedings - 6th IEEE/ACIS International Conference on Computer and Information Science, ICIS 2007; 1st IEEE/ACIS International Workshop on e-Activity, IWEA 2007",1,3
23511,"Proceedings - 6th International Conference on Computer Information Systems and Industrial Management Applications, CISIM 2007",1,3
23512,"Proceedings - 6th International Conference on Creating, Connecting and Collaborating through Computing, C5 2008",1,428
23513,"Proceedings - 6th International Conference on Machine Learning and Applications, ICMLA 2007",1,446
23514,"Proceedings - 6th World Wireless Congress, WWC",1,5
23515,"Proceedings - 7th Australian Communications Theory Workshop, 2006",1,299
23516,"Proceedings - 7th Computer Information Systems and Industrial Management Applications, CISIM 2008",1,3
23517,"Proceedings - 7th European Dependable Computing Conference, EDCC-7",1,428
23518,"Proceedings - 7th IEEE International Symposium on Mixed and Augmented Reality 2008, ISMAR 2008",1,474
23519,"Proceedings - 7th IEEE/ACIS International Conference on Computer and Information Science, IEEE/ACIS ICIS 2008, In conjunction with 2nd IEEE/ACIS Int. Workshop on e-Activity, IEEE/ACIS IWEA 2008",1,3
23520,"Proceedings - 7th International Conference on Application of Concurrency to System Design, ACSD 2007",1,481
23521,"Proceedings - 7th International Conference on Composition-Based Software Systems, ICCBSS 2008",1,56
23522,"Proceedings - 7th International Conference on Grid and Cooperative Computing, GCC 2008",1,152
23523,"Proceedings - 7th International Conference on Hybrid Intelligent Systems, HIS 2007",1,3
23524,"Proceedings - 7th International Conference on Machine Learning and Applications, ICMLA 2008",1,446
23525,"Proceedings - 7th International Conference on Mobile Business, ICMB 2008, Creativity and Convergence",1,57
23526,"Proceedings - 7th International Conference on Networking, ICN 2008",1,5
23527,"Proceedings - 8th IEEE International Conference on Computer and Information Technology Workshops, CIT Workshops 2008",1,3
23528,"Proceedings - 8th IEEE International Working Conference on Source Code Analysis and Manipulation, SCAM 2008",1,458
23529,"Proceedings - 8th IEEE Workshop on Mobile Computing Systems and Applications, HOTMOBILE 2007",1,152
23530,"Proceedings - 8th International Conference on Hybrid Intelligent Systems, HIS 2008",1,3
23531,"Proceedings - 8th International Conference on Web Engineering, ICWE 2008",1,446
23532,"Proceedings - 8th International Symposium on Signal Processing and its Applications, ISSPA 2005",1,5
23533,"Proceedings - 8th International Workshop on Applications and Services in Wireless Networks, ASWN 2008",1,5
23534,"Proceedings - 9th IEEE International Symposium on Multimedia, ISM 2007",1,370
23535,"Proceedings - 9th IEEE Workshop on Signal Propagation on Interconnects, SPI 2005",1,484
23536,"Proceedings - 9th International Conference on Information Technology, ICIT 2006",1,317
23537,"Proceedings - 9th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing, SYNASC 2007",1,3
23538,"Proceedings - 9th International Workshop on Discrete Event Systems, WODES' 08",1,96
23539,Proceedings - Advanced Industrial Conference on Telecommunications/Service Assurance with Partial and Intermittent Resources Conference/E-Learning on Telecommunications Workshop AICT/SAPIR/ELETE 2005,1,5
23540,Proceedings - AGILE 2007,1,56
23541,Proceedings - Agile 2008 Conference,1,56
23542,Proceedings - AGILE Confernce 2005,1,56
23543,Proceedings - ALPIT 2007 6th International Conference on Advanced Language Processing and Web Information Technology,1,446
23544,"Proceedings - ALPIT 2008, 7th International Conference on Advanced Language Processing and Web Information Technology",1,446
23545,"Proceedings - Annual Workshop on Interaction between Compilers and Computer Architectures, INTERACT",1,280
23546,Proceedings - APGV 2006: Symposium on Applied Perception in Graphics and Visualization,1,188
23547,Proceedings - BIBE 2005: 5th IEEE Symposium on Bioinformatics and Bioengineering,1,146
23548,Proceedings - BSN 2006: International Workshop on Wearable and Implantable Body Sensor Networks,1,450
23549,"Proceedings - Challenges of Large Applications in Distributed Environments, CLADE 2005",1,152
23550,"Proceedings - Challenges of Large Applications in Distributed Environments, CLADE 2006",1,152
23551,"Proceedings - CIS Workshops 2007, 2007 International Conference on Computational Intelligence and Security Workshops",1,3
23552,"Proceedings - CISIS 2008: 2nd International Conference on Complex, Intelligent and Software Intensive Systems",1,3
23553,Proceedings - CNSR 2007: Fifth Annual Conference on Communication Networks and Services Research,1,5
23554,"Proceedings - Computer Graphics, Imaging and Visualisation, Modern Techniques and Applications, CGIV",1,474
23555,"Proceedings - Computer Graphics, Imaging and Visualisation: Techniques and Applications, CGIV'06",1,474
23556,"Proceedings - Conference on Local Computer Networks, LCN",1,428
23557,"Proceedings - DASC 2007: Third IEEE International Symposium on Dependable, Autonomic and Secure Computing",1,428
